== launch Mon Sep  7 21:50:14 CST 2026 E1@6000 ep4 ==
PID=210342
WATCHDOG: pid 210342 exited rc=127 at Mon Sep  7 21:50:14 CST 2026
[1] 加载 facebook/dinov2-giant(fp16) + LoRA(r=16) + Phase6 bridge 头
/root/miniconda3/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: '/root/miniconda3/lib/python3.10/site-packages/torchvision/image.so: undefined symbol: _ZN3c1017RegisterOperatorsD1Ev'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn(
Loading weights:   0%|          | 0/727 [00:00<?, ?it/s]Loading weights:  65%|██████▍   | 469/727 [00:00<00:00, 4666.05it/s]Loading weights: 100%|██████████| 727/727 [00:00<00:00, 4144.50it/s]
/root/miniconda3/lib/python3.10/site-packages/torch/nn/modules/transformer.py:379: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
  梯度 checkpointing: True
  可训练参数: 10.82M (LoRA + 时序头；主干冻结 fp16)
[2] mp4 现解码数据集: data/e1_6000_manifest.csv (window=64, stride=16, workers=16)
  训练视频: 6000 | 窗口: 12000 | 类权重 fall/fallen/normal: [1.342, 1.526, 0.133]
step 9700 | loss 0.1903 | fall/fallen/normal acc 0.827/0.816/0.976 | lr 1.00e-04
step 9750 | loss 0.2230 | fall/fallen/normal acc 0.926/0.729/0.966 | lr 1.00e-04
step 9800 | loss 0.1299 | fall/fallen/normal acc 0.803/0.993/0.959 | lr 1.00e-04
step 9850 | loss 0.1378 | fall/fallen/normal acc 0.676/0.961/0.994 | lr 1.00e-04
step 9900 | loss 0.2249 | fall/fallen/normal acc 0.916/0.713/0.964 | lr 1.00e-04
step 9950 | loss 0.4517 | fall/fallen/normal acc 0.764/0.768/0.952 | lr 1.00e-04
step 10000 | loss 0.1365 | fall/fallen/normal acc 0.901/0.968/0.983 | lr 1.00e-04
step 10050 | loss 0.2319 | fall/fallen/normal acc 0.842/0.847/0.964 | lr 1.00e-04
step 10100 | loss 0.2237 | fall/fallen/normal acc 0.792/0.887/0.958 | lr 1.00e-04
step 10150 | loss 0.0886 | fall/fallen/normal acc 0.814/0.920/0.976 | lr 1.00e-04
step 10200 | loss 0.1603 | fall/fallen/normal acc 0.925/0.976/0.971 | lr 1.00e-04
[VAL] step 10200 | f1 0.8696 | fallen prec 0.8627 rec 0.8713 | train_loss 0.2006
  [BEST] 新最优 f1=0.8696 → best_model.pt
step 10250 | loss 0.2630 | fall/fallen/normal acc 0.870/0.811/0.944 | lr 1.00e-04
step 10300 | loss 0.1401 | fall/fallen/normal acc 0.893/0.916/0.963 | lr 1.00e-04
step 10350 | loss 0.1268 | fall/fallen/normal acc 0.754/0.870/0.996 | lr 1.00e-04
step 10400 | loss 0.2413 | fall/fallen/normal acc 0.846/0.833/0.939 | lr 1.00e-04
step 10450 | loss 0.3106 | fall/fallen/normal acc 0.991/0.740/0.974 | lr 1.00e-04
step 10500 | loss 0.3342 | fall/fallen/normal acc 0.866/0.853/0.980 | lr 1.00e-04
step 10550 | loss 0.1950 | fall/fallen/normal acc 0.718/0.923/0.984 | lr 1.00e-04
step 10600 | loss 0.1236 | fall/fallen/normal acc 0.894/0.867/0.960 | lr 1.00e-04
step 10650 | loss 0.1561 | fall/fallen/normal acc 0.783/0.958/0.961 | lr 1.00e-04
step 10700 | loss 0.1950 | fall/fallen/normal acc 0.844/0.904/0.957 | lr 1.00e-04
step 10750 | loss 0.1242 | fall/fallen/normal acc 0.845/0.755/0.977 | lr 1.00e-04
step 10800 | loss 0.1067 | fall/fallen/normal acc 0.913/0.895/0.991 | lr 1.00e-04
[VAL] step 10800 | f1 0.8679 | fallen prec 0.8269 rec 0.8686 | train_loss 0.1931
step 10850 | loss 0.1408 | fall/fallen/normal acc 0.915/0.834/0.995 | lr 1.00e-04
step 10900 | loss 0.1529 | fall/fallen/normal acc 0.888/0.777/0.976 | lr 1.00e-04
step 10950 | loss 0.1278 | fall/fallen/normal acc 0.850/0.873/0.977 | lr 1.00e-04
step 11000 | loss 0.1369 | fall/fallen/normal acc 0.868/0.912/0.971 | lr 1.00e-04
step 11050 | loss 0.4606 | fall/fallen/normal acc 0.892/0.700/0.994 | lr 1.00e-04
step 11100 | loss 0.3719 | fall/fallen/normal acc 0.956/0.637/0.958 | lr 1.00e-04
step 11150 | loss 0.3227 | fall/fallen/normal acc 0.790/0.792/0.972 | lr 1.00e-04
step 11200 | loss 0.2121 | fall/fallen/normal acc 0.775/0.886/0.973 | lr 1.00e-04
step 11250 | loss 0.1174 | fall/fallen/normal acc 0.866/0.930/0.982 | lr 1.00e-04
step 11300 | loss 0.4486 | fall/fallen/normal acc 0.855/0.785/0.947 | lr 1.00e-04
step 11350 | loss 0.1240 | fall/fallen/normal acc 0.895/0.944/0.972 | lr 1.00e-04
step 11400 | loss 0.2931 | fall/fallen/normal acc 0.936/0.509/0.995 | lr 1.00e-04
[VAL] step 11400 | f1 0.8507 | fallen prec 0.9102 rec 0.7849 | train_loss 0.2424
step 11450 | loss 0.0819 | fall/fallen/normal acc 0.888/0.914/0.986 | lr 1.00e-04
step 11500 | loss 0.1535 | fall/fallen/normal acc 0.872/0.871/0.980 | lr 1.00e-04
step 11550 | loss 0.2939 | fall/fallen/normal acc 0.928/0.866/0.945 | lr 1.00e-04
step 11600 | loss 0.2444 | fall/fallen/normal acc 0.702/0.796/0.972 | lr 1.00e-04
step 11650 | loss 0.1603 | fall/fallen/normal acc 0.905/0.989/0.983 | lr 1.00e-04
step 11700 | loss 0.2465 | fall/fallen/normal acc 0.731/0.814/0.968 | lr 1.00e-04
step 11750 | loss 0.1169 | fall/fallen/normal acc 0.938/0.926/0.972 | lr 1.00e-04
step 11800 | loss 0.1624 | fall/fallen/normal acc 0.948/0.797/0.962 | lr 1.00e-04
step 11850 | loss 0.1497 | fall/fallen/normal acc 0.844/0.930/0.968 | lr 1.00e-04
step 11900 | loss 0.1785 | fall/fallen/normal acc 0.892/0.821/0.961 | lr 1.00e-04
step 11950 | loss 0.0624 | fall/fallen/normal acc 0.953/0.900/0.986 | lr 1.00e-04
step 12000 | loss 0.1756 | fall/fallen/normal acc 0.764/0.942/0.965 | lr 1.00e-04
[VAL] step 12000 | f1 0.7666 | fallen prec 0.9209 rec 0.5761 | train_loss 0.1688
[EPOCH 2] 完成，已存 epoch_2_model.pt
step 12050 | loss 0.2228 | fall/fallen/normal acc 0.925/0.782/0.990 | lr 1.00e-04
step 12100 | loss 0.1097 | fall/fallen/normal acc 0.913/0.945/0.976 | lr 1.00e-04
step 12150 | loss 0.1157 | fall/fallen/normal acc 0.902/0.684/0.984 | lr 1.00e-04
step 12200 | loss 0.2318 | fall/fallen/normal acc 0.724/0.794/0.986 | lr 1.00e-04
step 12250 | loss 0.1081 | fall/fallen/normal acc 0.927/0.893/0.962 | lr 1.00e-04
step 12300 | loss 0.1854 | fall/fallen/normal acc 0.863/0.777/0.983 | lr 1.00e-04
step 12350 | loss 0.1062 | fall/fallen/normal acc 0.838/0.839/0.991 | lr 1.00e-04
step 12400 | loss 0.2615 | fall/fallen/normal acc 0.917/0.886/0.978 | lr 1.00e-04
step 12450 | loss 0.1828 | fall/fallen/normal acc 0.901/0.669/0.990 | lr 1.00e-04
step 12500 | loss 0.2480 | fall/fallen/normal acc 0.869/0.861/0.964 | lr 1.00e-04
step 12550 | loss 0.0443 | fall/fallen/normal acc 0.926/0.976/0.992 | lr 1.00e-04
step 12600 | loss 0.1045 | fall/fallen/normal acc 0.977/0.880/0.970 | lr 1.00e-04
[VAL] step 12600 | f1 0.8389 | fallen prec 0.9142 rec 0.8245 | train_loss 0.1601
step 12650 | loss 0.0950 | fall/fallen/normal acc 0.935/0.918/0.965 | lr 1.00e-04
step 12700 | loss 0.1581 | fall/fallen/normal acc 0.888/0.754/0.965 | lr 1.00e-04
step 12750 | loss 0.1217 | fall/fallen/normal acc 0.968/0.790/0.971 | lr 1.00e-04
step 12800 | loss 0.1392 | fall/fallen/normal acc 0.944/0.930/0.964 | lr 1.00e-04
step 12850 | loss 0.1633 | fall/fallen/normal acc 0.706/0.916/1.000 | lr 1.00e-04
step 12900 | loss 0.1777 | fall/fallen/normal acc 0.711/0.944/0.972 | lr 1.00e-04
step 12950 | loss 0.0952 | fall/fallen/normal acc 0.960/0.897/0.991 | lr 1.00e-04
step 13000 | loss 0.1179 | fall/fallen/normal acc 0.854/0.933/0.979 | lr 1.00e-04
step 13050 | loss 0.1616 | fall/fallen/normal acc 0.906/0.819/0.965 | lr 1.00e-04
step 13100 | loss 0.0656 | fall/fallen/normal acc 0.918/0.967/0.981 | lr 1.00e-04
step 13150 | loss 0.2138 | fall/fallen/normal acc 0.962/0.939/0.967 | lr 1.00e-04
step 13200 | loss 0.1013 | fall/fallen/normal acc 0.900/0.745/0.998 | lr 1.00e-04
[VAL] step 13200 | f1 0.7132 | fallen prec 0.9478 rec 0.4572 | train_loss 0.1342
step 13250 | loss 0.2066 | fall/fallen/normal acc 0.894/0.746/0.966 | lr 1.00e-04
step 13300 | loss 0.1930 | fall/fallen/normal acc 0.948/0.900/0.993 | lr 1.00e-04
step 13350 | loss 0.2412 | fall/fallen/normal acc 0.798/0.762/0.971 | lr 1.00e-04
step 13400 | loss 0.1245 | fall/fallen/normal acc 0.851/0.922/0.974 | lr 1.00e-04
step 13450 | loss 0.1953 | fall/fallen/normal acc 0.867/0.774/0.988 | lr 1.00e-04
step 13500 | loss 0.1586 | fall/fallen/normal acc 0.904/0.937/0.962 | lr 1.00e-04
step 13550 | loss 0.1976 | fall/fallen/normal acc 0.895/0.895/0.952 | lr 1.00e-04
step 13600 | loss 0.0647 | fall/fallen/normal acc 0.938/0.910/0.990 | lr 1.00e-04
step 13650 | loss 0.2748 | fall/fallen/normal acc 0.799/0.826/0.980 | lr 1.00e-04
step 13700 | loss 0.0866 | fall/fallen/normal acc 0.893/0.961/0.975 | lr 1.00e-04
step 13750 | loss 0.2441 | fall/fallen/normal acc 0.939/0.795/0.984 | lr 1.00e-04
step 13800 | loss 0.1543 | fall/fallen/normal acc 0.865/0.965/0.974 | lr 1.00e-04
[VAL] step 13800 | f1 0.8054 | fallen prec 0.9049 rec 0.6427 | train_loss 0.1785
step 13850 | loss 0.1614 | fall/fallen/normal acc 0.880/0.949/0.980 | lr 1.00e-04
step 13900 | loss 0.0541 | fall/fallen/normal acc 0.945/0.972/0.970 | lr 1.00e-04
step 13950 | loss 0.0443 | fall/fallen/normal acc 0.949/0.900/0.995 | lr 1.00e-04
step 14000 | loss 0.1427 | fall/fallen/normal acc 0.873/0.827/0.969 | lr 1.00e-04
step 14050 | loss 0.1638 | fall/fallen/normal acc 0.878/0.935/0.983 | lr 1.00e-04
step 14100 | loss 0.1003 | fall/fallen/normal acc 0.940/0.752/0.991 | lr 1.00e-04
step 14150 | loss 0.0808 | fall/fallen/normal acc 0.827/0.991/0.993 | lr 1.00e-04
step 14200 | loss 0.1510 | fall/fallen/normal acc 0.921/0.845/0.975 | lr 1.00e-04
step 14250 | loss 0.0503 | fall/fallen/normal acc 0.942/0.945/0.986 | lr 1.00e-04
step 14300 | loss 0.0899 | fall/fallen/normal acc 0.887/0.927/0.986 | lr 1.00e-04
step 14350 | loss 0.1098 | fall/fallen/normal acc 0.823/0.955/0.981 | lr 1.00e-04
step 14400 | loss 0.1610 | fall/fallen/normal acc 0.887/0.773/0.969 | lr 1.00e-04
[VAL] step 14400 | f1 0.8480 | fallen prec 0.9323 rec 0.7687 | train_loss 0.1091
step 14450 | loss 0.1102 | fall/fallen/normal acc 0.808/0.917/0.988 | lr 1.00e-04
step 14500 | loss 0.0749 | fall/fallen/normal acc 0.901/0.950/0.987 | lr 1.00e-04
step 14550 | loss 0.0981 | fall/fallen/normal acc 0.965/0.856/0.984 | lr 1.00e-04
step 14600 | loss 0.1051 | fall/fallen/normal acc 0.822/0.878/0.987 | lr 1.00e-04
step 14650 | loss 0.0817 | fall/fallen/normal acc 0.867/0.969/0.994 | lr 1.00e-04
step 14700 | loss 0.1170 | fall/fallen/normal acc 0.858/0.902/0.977 | lr 1.00e-04
step 14750 | loss 0.1723 | fall/fallen/normal acc 0.898/0.881/0.988 | lr 1.00e-04
step 14800 | loss 0.0303 | fall/fallen/normal acc 0.801/0.995/0.999 | lr 1.00e-04
step 14850 | loss 0.2068 | fall/fallen/normal acc 0.872/0.834/0.981 | lr 1.00e-04
step 14900 | loss 0.0627 | fall/fallen/normal acc 0.956/0.907/0.998 | lr 1.00e-04
step 14950 | loss 0.1728 | fall/fallen/normal acc 0.736/0.945/0.977 | lr 1.00e-04
step 15000 | loss 0.1638 | fall/fallen/normal acc 0.940/0.836/0.975 | lr 1.00e-04
[VAL] step 15000 | f1 0.8628 | fallen prec 0.9563 rec 0.7687 | train_loss 0.1163
step 15050 | loss 0.1359 | fall/fallen/normal acc 0.803/0.825/0.987 | lr 1.00e-04
step 15100 | loss 0.0693 | fall/fallen/normal acc 0.950/0.940/0.976 | lr 1.00e-04
step 15150 | loss 0.1871 | fall/fallen/normal acc 0.796/0.826/0.988 | lr 1.00e-04
step 15200 | loss 0.1292 | fall/fallen/normal acc 0.794/0.922/0.978 | lr 1.00e-04
step 15250 | loss 0.1018 | fall/fallen/normal acc 0.928/0.928/0.969 | lr 1.00e-04
step 15300 | loss 0.0843 | fall/fallen/normal acc 0.878/0.965/0.975 | lr 1.00e-04
step 15350 | loss 0.0851 | fall/fallen/normal acc 0.913/0.967/0.990 | lr 1.00e-04
step 15400 | loss 0.1090 | fall/fallen/normal acc 0.914/0.972/0.980 | lr 1.00e-04
step 15450 | loss 0.1989 | fall/fallen/normal acc 0.913/0.801/0.962 | lr 1.00e-04
step 15500 | loss 0.1315 | fall/fallen/normal acc 0.935/0.833/0.981 | lr 1.00e-04
step 15550 | loss 0.0573 | fall/fallen/normal acc 0.941/0.850/0.988 | lr 1.00e-04
step 15600 | loss 0.0765 | fall/fallen/normal acc 0.923/0.965/0.989 | lr 1.00e-04
[VAL] step 15600 | f1 0.8582 | fallen prec 0.8881 rec 0.8002 | train_loss 0.1138
step 15650 | loss 0.1701 | fall/fallen/normal acc 0.850/0.803/0.966 | lr 1.00e-04
step 15700 | loss 0.1290 | fall/fallen/normal acc 0.862/0.846/0.998 | lr 1.00e-04
step 15750 | loss 0.2115 | fall/fallen/normal acc 0.837/0.922/0.979 | lr 1.00e-04
step 15800 | loss 0.1979 | fall/fallen/normal acc 0.866/0.797/0.960 | lr 1.00e-04
step 15850 | loss 0.1045 | fall/fallen/normal acc 0.853/0.891/0.983 | lr 1.00e-04
step 15900 | loss 0.1293 | fall/fallen/normal acc 0.938/0.902/0.987 | lr 1.00e-04
step 15950 | loss 0.1213 | fall/fallen/normal acc 0.913/0.882/0.978 | lr 1.00e-04
step 16000 | loss 0.1902 | fall/fallen/normal acc 0.899/0.898/0.963 | lr 1.00e-04
step 16050 | loss 0.0797 | fall/fallen/normal acc 0.933/0.969/0.969 | lr 1.00e-04
step 16100 | loss 0.0534 | fall/fallen/normal acc 0.949/0.948/0.981 | lr 1.00e-04
step 16150 | loss 0.3239 | fall/fallen/normal acc 0.841/0.740/0.987 | lr 1.00e-04
step 16200 | loss 0.1081 | fall/fallen/normal acc 0.924/0.883/0.972 | lr 1.00e-04
[VAL] step 16200 | f1 0.8462 | fallen prec 0.8931 rec 0.8200 | train_loss 0.1516
step 16250 | loss 0.1641 | fall/fallen/normal acc 0.891/0.860/0.978 | lr 1.00e-04
step 16300 | loss 0.1750 | fall/fallen/normal acc 0.869/0.890/0.983 | lr 1.00e-04
step 16350 | loss 0.1181 | fall/fallen/normal acc 0.920/0.914/0.971 | lr 1.00e-04
step 16400 | loss 0.1541 | fall/fallen/normal acc 0.862/0.918/0.988 | lr 1.00e-04
step 16450 | loss 0.0983 | fall/fallen/normal acc 0.910/0.958/0.969 | lr 1.00e-04
step 16500 | loss 0.1719 | fall/fallen/normal acc 0.917/0.782/0.978 | lr 1.00e-04
step 16550 | loss 0.0789 | fall/fallen/normal acc 0.941/0.913/0.986 | lr 1.00e-04
step 16600 | loss 0.0475 | fall/fallen/normal acc 0.963/0.940/0.993 | lr 1.00e-04
step 16650 | loss 0.0693 | fall/fallen/normal acc 0.948/0.945/0.990 | lr 1.00e-04
step 16700 | loss 0.1346 | fall/fallen/normal acc 0.872/0.942/0.985 | lr 1.00e-04
step 16750 | loss 0.1668 | fall/fallen/normal acc 0.881/0.884/0.985 | lr 1.00e-04
step 16800 | loss 0.3399 | fall/fallen/normal acc 0.859/0.892/0.979 | lr 1.00e-04
[VAL] step 16800 | f1 0.8540 | fallen prec 0.8695 rec 0.7678 | train_loss 0.1432
step 16850 | loss 0.0729 | fall/fallen/normal acc 0.912/0.881/0.989 | lr 1.00e-04
step 16900 | loss 0.0827 | fall/fallen/normal acc 0.963/0.914/0.988 | lr 1.00e-04
step 16950 | loss 0.2514 | fall/fallen/normal acc 0.880/0.863/0.977 | lr 1.00e-04
step 17000 | loss 0.0684 | fall/fallen/normal acc 0.960/0.934/0.990 | lr 1.00e-04
step 17050 | loss 0.1407 | fall/fallen/normal acc 0.866/0.916/0.957 | lr 1.00e-04
step 17100 | loss 0.2879 | fall/fallen/normal acc 0.656/0.956/0.992 | lr 1.00e-04
step 17150 | loss 0.0920 | fall/fallen/normal acc 0.870/0.943/0.976 | lr 1.00e-04
step 17200 | loss 0.0992 | fall/fallen/normal acc 0.788/0.957/0.991 | lr 1.00e-04
step 17250 | loss 0.1608 | fall/fallen/normal acc 0.853/0.933/0.969 | lr 1.00e-04
step 17300 | loss 0.0634 | fall/fallen/normal acc 0.965/0.980/0.972 | lr 1.00e-04
step 17350 | loss 0.0716 | fall/fallen/normal acc 0.887/0.984/0.981 | lr 1.00e-04
step 17400 | loss 0.2704 | fall/fallen/normal acc 0.663/0.945/0.981 | lr 1.00e-04
[VAL] step 17400 | f1 0.8844 | fallen prec 0.8302 rec 0.9064 | train_loss 0.1384
  [BEST] 新最优 f1=0.8844 → best_model.pt
step 17450 | loss 0.0837 | fall/fallen/normal acc 0.906/0.933/0.995 | lr 1.00e-04
step 17500 | loss 0.1697 | fall/fallen/normal acc 0.956/0.830/0.979 | lr 1.00e-04
step 17550 | loss 0.0873 | fall/fallen/normal acc 0.962/0.866/0.980 | lr 1.00e-04
step 17600 | loss 0.3094 | fall/fallen/normal acc 0.768/0.874/0.966 | lr 1.00e-04
step 17650 | loss 0.0981 | fall/fallen/normal acc 0.948/0.909/0.962 | lr 1.00e-04
step 17700 | loss 0.0874 | fall/fallen/normal acc 0.976/0.959/0.989 | lr 1.00e-04
step 17750 | loss 0.0726 | fall/fallen/normal acc 0.927/0.944/0.988 | lr 1.00e-04
step 17800 | loss 0.1210 | fall/fallen/normal acc 0.951/0.623/0.995 | lr 1.00e-04
step 17850 | loss 0.0726 | fall/fallen/normal acc 0.949/0.931/0.974 | lr 1.00e-04
step 17900 | loss 0.1710 | fall/fallen/normal acc 0.890/0.765/0.970 | lr 1.00e-04
step 17950 | loss 0.1146 | fall/fallen/normal acc 0.934/0.932/0.976 | lr 1.00e-04
step 18000 | loss 0.1396 | fall/fallen/normal acc 0.925/0.854/0.966 | lr 1.00e-04
[VAL] step 18000 | f1 0.8970 | fallen prec 0.9356 rec 0.8110 | train_loss 0.1273
  [BEST] 新最优 f1=0.8970 → best_model.pt
[EPOCH 3] 完成，已存 epoch_3_model.pt
step 18050 | loss 0.1154 | fall/fallen/normal acc 0.953/0.866/0.994 | lr 1.00e-04
step 18100 | loss 0.1267 | fall/fallen/normal acc 0.860/0.969/0.986 | lr 1.00e-04
step 18150 | loss 0.1130 | fall/fallen/normal acc 0.953/0.873/0.989 | lr 1.00e-04
step 18200 | loss 0.1138 | fall/fallen/normal acc 0.849/0.963/0.976 | lr 1.00e-04
step 18250 | loss 0.0367 | fall/fallen/normal acc 0.941/0.962/0.984 | lr 1.00e-04
step 18300 | loss 0.1504 | fall/fallen/normal acc 0.925/0.889/0.964 | lr 1.00e-04
step 18350 | loss 0.0299 | fall/fallen/normal acc 0.981/0.917/1.000 | lr 1.00e-04
step 18400 | loss 0.0716 | fall/fallen/normal acc 0.967/0.966/0.993 | lr 1.00e-04
step 18450 | loss 0.0778 | fall/fallen/normal acc 0.938/0.910/0.985 | lr 1.00e-04
step 18500 | loss 0.0430 | fall/fallen/normal acc 0.957/0.973/0.984 | lr 1.00e-04
step 18550 | loss 0.0458 | fall/fallen/normal acc 0.949/0.994/0.978 | lr 1.00e-04
step 18600 | loss 0.0872 | fall/fallen/normal acc 0.933/0.997/0.974 | lr 1.00e-04
[VAL] step 18600 | f1 0.7724 | fallen prec 0.9404 rec 0.6112 | train_loss 0.0843
step 18650 | loss 0.0993 | fall/fallen/normal acc 0.937/0.855/0.992 | lr 1.00e-04
step 18700 | loss 0.0809 | fall/fallen/normal acc 0.870/0.907/0.994 | lr 1.00e-04
step 18750 | loss 0.2468 | fall/fallen/normal acc 0.908/0.884/0.968 | lr 1.00e-04
step 18800 | loss 0.0889 | fall/fallen/normal acc 0.912/0.958/0.983 | lr 1.00e-04
step 18850 | loss 0.1308 | fall/fallen/normal acc 0.926/0.941/0.985 | lr 1.00e-04
step 18900 | loss 0.1695 | fall/fallen/normal acc 0.899/0.947/0.985 | lr 1.00e-04
step 18950 | loss 0.0517 | fall/fallen/normal acc 0.932/0.982/0.989 | lr 1.00e-04
step 19000 | loss 0.1570 | fall/fallen/normal acc 0.886/0.900/0.988 | lr 1.00e-04
step 19050 | loss 0.1773 | fall/fallen/normal acc 0.783/0.879/0.978 | lr 1.00e-04
step 19100 | loss 0.0861 | fall/fallen/normal acc 0.936/0.960/0.977 | lr 1.00e-04
step 19150 | loss 0.1527 | fall/fallen/normal acc 0.913/0.831/0.975 | lr 1.00e-04
step 19200 | loss 0.0361 | fall/fallen/normal acc 0.977/0.983/0.992 | lr 1.00e-04
[VAL] step 19200 | f1 0.8259 | fallen prec 0.9314 rec 0.6724 | train_loss 0.1231
step 19250 | loss 0.1089 | fall/fallen/normal acc 0.981/0.886/0.975 | lr 1.00e-04
step 19300 | loss 0.0559 | fall/fallen/normal acc 0.920/0.974/0.987 | lr 1.00e-04
step 19350 | loss 0.1567 | fall/fallen/normal acc 0.972/0.757/0.976 | lr 1.00e-04
step 19400 | loss 0.0700 | fall/fallen/normal acc 0.829/0.977/0.981 | lr 1.00e-04
step 19450 | loss 0.1264 | fall/fallen/normal acc 0.936/0.934/0.978 | lr 1.00e-04
step 19500 | loss 0.0701 | fall/fallen/normal acc 0.949/0.941/0.979 | lr 1.00e-04
step 19550 | loss 0.0615 | fall/fallen/normal acc 0.901/0.929/0.995 | lr 1.00e-04
step 19600 | loss 0.0909 | fall/fallen/normal acc 0.955/0.897/0.969 | lr 1.00e-04
step 19650 | loss 0.0584 | fall/fallen/normal acc 0.920/0.966/0.991 | lr 1.00e-04
step 19700 | loss 0.0383 | fall/fallen/normal acc 0.875/0.987/0.994 | lr 1.00e-04
step 19750 | loss 0.0250 | fall/fallen/normal acc 0.982/0.979/0.990 | lr 1.00e-04
step 19800 | loss 0.0842 | fall/fallen/normal acc 0.862/0.955/0.984 | lr 1.00e-04
[VAL] step 19800 | f1 0.8647 | fallen prec 0.9165 rec 0.8398 | train_loss 0.0789
step 19850 | loss 0.1835 | fall/fallen/normal acc 0.850/0.859/0.969 | lr 1.00e-04
step 19900 | loss 0.0280 | fall/fallen/normal acc 0.953/0.970/0.996 | lr 1.00e-04
step 19950 | loss 0.0580 | fall/fallen/normal acc 0.914/0.988/0.987 | lr 1.00e-04
step 20000 | loss 0.0560 | fall/fallen/normal acc 0.937/0.962/0.985 | lr 1.00e-04
step 20050 | loss 0.0984 | fall/fallen/normal acc 0.883/0.964/0.982 | lr 1.00e-04
step 20100 | loss 0.0563 | fall/fallen/normal acc 0.913/0.968/0.979 | lr 1.00e-04
step 20150 | loss 0.1291 | fall/fallen/normal acc 0.947/0.873/0.986 | lr 1.00e-04
step 20200 | loss 0.1590 | fall/fallen/normal acc 0.796/0.925/0.988 | lr 1.00e-04
step 20250 | loss 0.0906 | fall/fallen/normal acc 0.926/0.931/0.964 | lr 1.00e-04
step 20300 | loss 0.1419 | fall/fallen/normal acc 0.939/0.949/0.976 | lr 1.00e-04
step 20350 | loss 0.0734 | fall/fallen/normal acc 0.856/0.952/0.988 | lr 1.00e-04
step 20400 | loss 0.0615 | fall/fallen/normal acc 0.974/0.890/0.979 | lr 1.00e-04
[VAL] step 20400 | f1 0.8482 | fallen prec 0.8985 rec 0.7732 | train_loss 0.0946
step 20450 | loss 0.0675 | fall/fallen/normal acc 0.945/0.914/0.986 | lr 1.00e-04
step 20500 | loss 0.0523 | fall/fallen/normal acc 0.967/0.899/0.984 | lr 1.00e-04
step 20550 | loss 0.2118 | fall/fallen/normal acc 0.846/0.897/0.975 | lr 1.00e-04
step 20600 | loss 0.0972 | fall/fallen/normal acc 0.980/0.946/0.978 | lr 1.00e-04
step 20650 | loss 0.1849 | fall/fallen/normal acc 0.840/0.865/0.988 | lr 1.00e-04
step 20700 | loss 0.1210 | fall/fallen/normal acc 0.896/0.830/0.987 | lr 1.00e-04
step 20750 | loss 0.0572 | fall/fallen/normal acc 0.964/0.895/0.978 | lr 1.00e-04
step 20800 | loss 0.0622 | fall/fallen/normal acc 0.961/0.935/0.986 | lr 1.00e-04
step 20850 | loss 0.1158 | fall/fallen/normal acc 0.977/0.776/0.976 | lr 1.00e-04
step 20900 | loss 0.0743 | fall/fallen/normal acc 0.911/0.970/0.990 | lr 1.00e-04
step 20950 | loss 0.1168 | fall/fallen/normal acc 0.955/0.959/0.970 | lr 1.00e-04
step 21000 | loss 0.1842 | fall/fallen/normal acc 0.820/0.981/0.966 | lr 1.00e-04
[VAL] step 21000 | f1 0.8422 | fallen prec 0.8952 rec 0.7687 | train_loss 0.1121
step 21050 | loss 0.0567 | fall/fallen/normal acc 0.958/0.919/0.990 | lr 1.00e-04
step 21100 | loss 0.0645 | fall/fallen/normal acc 0.960/0.929/0.994 | lr 1.00e-04
step 21150 | loss 0.1039 | fall/fallen/normal acc 0.889/0.987/0.979 | lr 1.00e-04
step 21200 | loss 0.0501 | fall/fallen/normal acc 0.923/0.989/0.999 | lr 1.00e-04
step 21250 | loss 0.0795 | fall/fallen/normal acc 0.857/0.973/0.975 | lr 1.00e-04
step 21300 | loss 0.0322 | fall/fallen/normal acc 0.945/0.942/0.989 | lr 1.00e-04
step 21350 | loss 0.1310 | fall/fallen/normal acc 0.913/0.932/0.975 | lr 1.00e-04
step 21400 | loss 0.0548 | fall/fallen/normal acc 0.952/0.936/0.992 | lr 1.00e-04
step 21450 | loss 0.1581 | fall/fallen/normal acc 0.804/0.803/0.983 | lr 1.00e-04
step 21500 | loss 0.0474 | fall/fallen/normal acc 0.859/0.853/0.999 | lr 1.00e-04
step 21550 | loss 0.0468 | fall/fallen/normal acc 0.925/0.960/0.983 | lr 1.00e-04
step 21600 | loss 0.1055 | fall/fallen/normal acc 0.903/0.961/0.964 | lr 1.00e-04
[VAL] step 21600 | f1 0.8513 | fallen prec 0.8705 rec 0.7804 | train_loss 0.0775
step 21650 | loss 0.1650 | fall/fallen/normal acc 0.925/0.943/0.989 | lr 1.00e-04
step 21700 | loss 0.0892 | fall/fallen/normal acc 0.959/0.964/0.969 | lr 1.00e-04
step 21750 | loss 0.0676 | fall/fallen/normal acc 0.962/0.899/0.976 | lr 1.00e-04
step 21800 | loss 0.0734 | fall/fallen/normal acc 0.881/0.951/0.991 | lr 1.00e-04
